match_id,competition,period,event_index,team,player,minute,second,x,y,is_goal,statsbomb_xg,body_part,shot_type,technique,play_pattern,under_pressure,is_first_time,assisted,n_defenders_in_cone,n_defenders_within_3m,distance_to_nearest_defender,gk_distance_to_goal,gk_distance_to_shot,distance_x,distance_y,distance_to_goal,shot_angle,log_distance,inverse_distance,angle_distance_interaction,shot_in_box,is_open_play,goal_diff,game_state,is_penalty,xg_pred
7530,FIFA World Cup 2018,2,3418,Australia,Josh Risdon,93,56,97.0,47.0,0,0.044451967,Left Foot,Open Play,Normal,From Throw In,no,yes,yes,1.0,0.0,7.0,1.4142135623730951,22.80350850198276,23.0,7.0,24.041630560342615,0.3164030117926564,3.2205396623363436,0.03993350183768218,0.01263508025287022,0,1,0,drawing,0,0.039766842564795936
7531,FIFA World Cup 2018,1,24,Iceland,Gylfi Þór Sigurðsson,0,13,96.0,53.0,0,0.023992069,Left Foot,Open Play,Normal,From Kick Off,no,yes,no,1.0,0.0,3.1622776601683795,3.0,26.0,24.0,13.0,27.294688127912362,0.2575262671305354,3.342674088371253,0.035342322752570376,0.009101576450192038,0,1,0,drawing,0,0.0439198318287554
7531,FIFA World Cup 2018,1,162,Argentina,Nicolás Hernán Otamendi,4,0,111.0,43.0,0,0.16911486,Left Foot,Open Play,Volley,From Free Kick,no,yes,yes,1.0,1.0,2.23606797749979,2.23606797749979,9.433981132056603,9.0,3.0,9.486832980505138,0.7717003900345372,2.3501204683885626,0.09535767393825997,0.07358755417094144,1,1,0,drawing,0,0.2077986496562972
7531,FIFA World Cup 2018,1,301,Argentina,Nicolás Alejandro Tagliafico,7,48,105.0,45.0,0,0.08400753,Head,Open Play,Diving Header,From Free Kick,no,no,yes,3.0,2.0,2.0,2.23606797749979,14.317821063276353,15.0,5.0,15.811388300841896,0.4738513365021755,2.8220565318058126,0.05948348715197548,0.028186329886773567,1,1,0,drawing,0,0.08412137250791263
7531,FIFA World Cup 2018,1,307,Iceland,Alfreð Finnbogason,8,28,115.0,57.0,0,0.012627738,Right Foot,Open Play,Half Volley,Regular Play,no,no,yes,1.0,1.0,1.4142135623730951,8.246211251235321,9.486832980505138,5.0,17.0,17.72004514666935,0.13343065297409543,2.929594882727593,0.053418674589997925,0.007127688631554142,1,1,0,drawing,0,0.028190014632316608
7531,FIFA World Cup 2018,1,315,Iceland,Johann Berg Guðmunds­son,8,57,100.0,54.0,0,0.03494443,Left Foot,Open Play,Normal,Regular Play,yes,no,yes,1.0,0.0,3.1622776601683795,4.242640687119285,20.248456731316587,20.0,14.0,24.413111231467404,0.2691674927917258,3.235265231059403,0.03934976677557547,0.010591678064920803,0,1,0,drawing,0,0.03673653953449291
7531,FIFA World Cup 2018,1,320,Iceland,Birkir Bjarnason,8,58,107.0,32.0,0,0.31297603,Right Foot,Open Play,Normal,Regular Play,yes,yes,no,1.0,1.0,2.23606797749979,3.1622776601683795,13.45362404707371,13.0,8.0,15.264337522473747,0.4469205446966499,2.7889748288452005,0.06148421345893858,0.02747855816931392,1,1,0,drawing,0,0.07561516626497719
7531,FIFA World Cup 2018,1,451,Argentina,Nicolás Hernán Otamendi,12,37,86.0,50.0,0,0.010176116,Right Foot,Open Play,Normal,From Corner,no,no,yes,2.0,0.0,5.0,5.0990195135927845,31.016124838541646,34.0,10.0,35.4400902933387,0.2159348446930377,3.595669550251989,0.02744230302258064,0.005925749441200229,0,1,0,drawing,0,0.01858320500045294
7531,FIFA World Cup 2018,1,626,Argentina,Lionel Andrés Messi Cuccittini,16,34,97.0,49.0,0,0.03815293,Left Foot,Open Play,Normal,Regular Play,no,no,yes,2.0,0.0,3.1622776601683795,2.0,22.847319317591726,23.0,9.0,24.698178070456937,0.30039062950039724,3.2464200971880843,0.03891326448350893,0.011689180014116698,0,1,0,drawing,0,0.03317876099727926
7531,FIFA World Cup 2018,1,706,Argentina,Faustino Marcos Alberto Rojo,18,33,90.0,23.0,0,0.0062765433,Left Foot,Open Play,Normal,Regular Play,no,no,yes,1.0,0.0,6.324555320336759,2.8284271247461903,31.76476034853718,30.0,17.0,34.48187929913333,0.20181813544236574,3.569022123883427,0.02818340008344557,0.0056879212552672,0,1,0,drawing,0,0.0036363636363636364
7531,FIFA World Cup 2018,1,711,Argentina,Sergio Leonel Agüero del Castillo,18,36,106.0,37.0,1,0.07673583,Left Foot,Open Play,Normal,Regular Play,no,no,no,2.0,2.0,1.4142135623730951,2.8284271247461903,12.041594578792296,14.0,3.0,14.317821063276353,0.5349550737937775,2.72901692595138,0.065283436584688,0.034923705635673166,1,1,0,drawing,0,0.043718562989568756
7531,FIFA World Cup 2018,1,788,Argentina,Lionel Andrés Messi Cuccittini,20,51,96.0,26.0,0,0.019393038,Left Foot,Open Play,Normal,Regular Play,no,no,no,1.0,0.0,3.1622776601683795,2.23606797749979,25.553864678361276,24.0,14.0,27.784887978899608,0.24870998909857078,3.359850526471759,0.03474045133450014,0.00864029727268296,0,1,1,winning,0,0.06091702781680244
7531,FIFA World Cup 2018,1,891,Iceland,Alfreð Finnbogason,22,39,114.0,40.0,0,0.23878485,Other,Open Play,Normal,Regular Play,no,no,yes,1.0,2.0,2.0,3.0,3.0,6.0,0.0,6.0,1.176005207103148,1.9459101490553132,0.14285714285714285,0.16800074387187827,1,1,-1,losing,0,0.2815196297954919
7531,FIFA World Cup 2018,1,902,Iceland,Alfreð Finnbogason,22,49,113.0,39.0,1,0.28817946,Right Foot,Open Play,Normal,Regular Play,no,yes,no,3.0,2.0,2.0,4.123105625617661,3.605551275463989,7.0,1.0,7.0710678118654755,1.0251412722771724,2.0882857922231177,0.12389934309929541,0.1270143302191176,1,1,-1,losing,0,0.19515651915651916
