player,shots,xg_total,goals,goals_minus_xg,xg_per_shot,conversion
Antony Matheus dos Santos,6,0.19584915292079888,0,-0.19584915292079888,0.03264152548679981,0.0
Genki Haraguchi,3,0.19566057159573844,1,0.8043394284042615,0.06522019053191282,0.3333333333333333
Semih Kılıçsoy,1,0.19461889949914066,0,-0.19461889949914066,0.19461889949914066,0.0
Willian Borges da Silva,5,0.19459229886067564,0,-0.19459229886067564,0.03891845977213513,0.0
Marek Hamšík,4,0.19425824888434118,0,-0.19425824888434118,0.048564562221085295,0.0
Robin Hranáč,2,0.19413318383983102,0,-0.19413318383983102,0.09706659191991551,0.0
Mathias Jensen,4,0.19390884657760357,0,-0.19390884657760357,0.04847721164440089,0.0
Amr Medhat Warda,2,0.19330400821186655,0,-0.19330400821186655,0.09665200410593328,0.0
Wataru Endo,6,0.19261539105551717,0,-0.19261539105551717,0.03210256517591953,0.0
Joel Nathaniel Campbell Samuels,4,0.19204170697297543,0,-0.19204170697297543,0.04801042674324386,0.0
Dylan Daniel Mahmoud Bronn,2,0.19160308441862872,1,0.8083969155813713,0.09580154220931436,0.5
Saleh Khalid Al Shehri,3,0.19023022230992848,1,0.8097697776900715,0.0634100741033095,0.3333333333333333
Ádám Szalai,5,0.18970836262963853,1,0.8102916373703615,0.03794167252592771,0.2
Jeremie Frimpong,2,0.1896696882779913,0,-0.1896696882779913,0.09483484413899565,0.0
Anis Ben Slimane,1,0.1895325402659656,0,-0.1895325402659656,0.1895325402659656,0.0
Bryan Mbeumo,2,0.1875628950227454,0,-0.1875628950227454,0.0937814475113727,0.0
Teemu Pukki,4,0.18746241850383177,0,-0.18746241850383177,0.04686560462595794,0.0
Garang Kuol,1,0.18744522434704408,0,-0.18744522434704408,0.18744522434704408,0.0
Illia Zabarnyi,2,0.18679341334075247,0,-0.18679341334075247,0.09339670667037624,0.0
Stephen Antunes Eustáquio,3,0.18641669533112942,0,-0.18641669533112942,0.06213889844370981,0.0
Sung-Yeung Ki,3,0.1858955026974052,0,-0.1858955026974052,0.06196516756580173,0.0
Dušan Tadić,4,0.18581276763782978,0,-0.18581276763782978,0.046453191909457445,0.0
Enis Bardhi,5,0.1849288121655169,0,-0.1849288121655169,0.03698576243310338,0.0
Robin Lod,2,0.18373222578268883,0,-0.18373222578268883,0.09186611289134441,0.0
António João Pereira Albuquerque Tavares Silva,1,0.18357012351272378,0,-0.18357012351272378,0.18357012351272378,0.0
Callum McGregor,5,0.1821554964401949,1,0.8178445035598051,0.03643109928803898,0.2
Kenan Karaman,2,0.18120351723662792,0,-0.18120351723662792,0.09060175861831396,0.0
Aleksey Miranchuk,2,0.18063714390128296,1,0.8193628560987171,0.09031857195064148,0.5
In-Beom Hwang,6,0.18061410796451172,0,-0.18061410796451172,0.03010235132741862,0.0
Yury Gazinskiy,2,0.18029963694990747,1,0.8197003630500925,0.09014981847495374,0.5
Mohamed Naser Elsayed Elneny,3,0.18012439927050847,0,-0.18012439927050847,0.060041466423502825,0.0
Federico Santiago Valverde Dipetta,7,0.17946676631726724,0,-0.17946676631726724,0.02563810947389532,0.0
Erik Janža,3,0.1770670478578128,1,0.8229329521421872,0.0590223492859376,0.3333333333333333
Daniel James,4,0.17660692535039352,0,-0.17660692535039352,0.04415173133759838,0.0
Lasse Schöne,4,0.17533859523771145,0,-0.17533859523771145,0.04383464880942786,0.0
Saeid Ezatolahi Afagh,4,0.17500210539516556,0,-0.17500210539516556,0.04375052634879139,0.0
Dayotchanculle Upamecano,3,0.17461558133140526,0,-0.17461558133140526,0.05820519377713509,0.0
Matthias Ginter,1,0.17281010903921082,0,-0.17281010903921082,0.17281010903921082,0.0
Nuno Mendes,3,0.17180125573598848,0,-0.17180125573598848,0.057267085245329495,0.0
Takumi Minamino,2,0.17086488907106748,0,-0.17086488907106748,0.08543244453553374,0.0
Kang-In Lee,5,0.1700719357418661,0,-0.1700719357418661,0.034014387148373224,0.0
Thiago Alcântara do Nascimento,4,0.16891375841513595,0,-0.16891375841513595,0.04222843960378399,0.0
Andrei Florin Ratiu,3,0.16890165237454619,0,-0.16890165237454619,0.05630055079151539,0.0
Nedim Bajrami,3,0.16887057189112814,1,0.8311294281088719,0.05629019063037605,0.3333333333333333
Morteza Pouraliganji,2,0.16839497708571285,0,-0.16839497708571285,0.08419748854285643,0.0
Iñaki Williams Arthuer,2,0.16790802979417746,0,-0.16790802979417746,0.08395401489708873,0.0
Jan Mlakar,2,0.16784197532884423,0,-0.16784197532884423,0.08392098766442212,0.0
Florian Grillitsch,6,0.1676774762313131,0,-0.1676774762313131,0.027946246038552183,0.0
Anice Badri,3,0.1660126807768782,0,-0.1660126807768782,0.055337560258959397,0.0
Antonín Barák,3,0.1651750881782678,0,-0.1651750881782678,0.055058362726089265,0.0
Šime Vrsaljko,5,0.1643725113153009,0,-0.1643725113153009,0.03287450226306018,0.0
Jakub Piotr Kiwior,3,0.16430902068235873,0,-0.16430902068235873,0.05476967356078624,0.0
Mohammed Muntari,3,0.1635925679532723,1,0.8364074320467277,0.054530855984424094,0.3333333333333333
Cole Palmer,3,0.16335803132372542,1,0.8366419686762746,0.05445267710790847,0.3333333333333333
Dejan Kulusevski,3,0.161482747275226,0,-0.161482747275226,0.05382758242507533,0.0
Sebastian Larsson,5,0.1610896941156758,0,-0.1610896941156758,0.03221793882313516,0.0
Danilo Luiz da Silva,2,0.16087982221990912,0,-0.16087982221990912,0.08043991110995456,0.0
Federico Bernardeschi,4,0.16045931612869782,0,-0.16045931612869782,0.040114829032174455,0.0
Abdulelah Saad Hameed Al-Malki,2,0.16021949331771684,0,-0.16021949331771684,0.08010974665885842,0.0
Robin Aime Robert Le Normand,3,0.1601927171697704,0,-0.1601927171697704,0.053397572389923466,0.0
Luka Lochoshvili,1,0.15938749997388646,0,-0.15938749997388646,0.15938749997388646,0.0
Alphonso Davies,3,0.1586570601549701,1,0.8413429398450298,0.05288568671832337,0.3333333333333333
Trent Alexander-Arnold,5,0.15854602884953048,0,-0.15854602884953048,0.031709205769906094,0.0
Otávio Edmilson da Silva Monteiro,3,0.15752011874340907,0,-0.15752011874340907,0.05250670624780302,0.0
Djibril Sow,3,0.1573382680251907,0,-0.1573382680251907,0.05244608934173023,0.0
David Junior Hoilett,4,0.15655037575364392,0,-0.15655037575364392,0.03913759393841098,0.0
Abdelhamid Sabiri,3,0.1562021253706815,0,-0.1562021253706815,0.0520673751235605,0.0
Matěj Jurásek,4,0.15528329889695514,0,-0.15528329889695514,0.038820824724238784,0.0
Mohamed Zeki Amdouni,2,0.15491268020675594,0,-0.15491268020675594,0.07745634010337797,0.0
Morten Hjulmand,5,0.1542603331520026,1,0.8457396668479974,0.03085206663040052,0.2
Sebastián Coates Nión,1,0.1542290241315807,0,-0.1542290241315807,0.1542290241315807,0.0
Aníbal Cesis Godoy,2,0.15419905218400073,0,-0.15419905218400073,0.07709952609200037,0.0
Filipe Luís Kasmirski,1,0.1540688316417283,0,-0.1540688316417283,0.1540688316417283,0.0
Takashi Usami,3,0.15396384932481966,0,-0.15396384932481966,0.05132128310827322,0.0
Bradley Barcola,2,0.15389124245134606,0,-0.15389124245134606,0.07694562122567303,0.0
Éver Maximiliano David Banega,3,0.153679678352997,0,-0.153679678352997,0.051226559450999,0.0
Cristian Gabriel Rodríguez Barrotti,4,0.15263323520912364,0,-0.15263323520912364,0.03815830880228091,0.0
Leander Dendoncker,2,0.15257644651043573,0,-0.15257644651043573,0.07628822325521786,0.0
Ehsan Hajsafi,3,0.1522718552916516,0,-0.1522718552916516,0.0507572850972172,0.0
Nabil Fekir,4,0.15217225773066873,0,-0.15217225773066873,0.03804306443266718,0.0
Teun Koopmeiners,2,0.15197040069261777,0,-0.15197040069261777,0.07598520034630889,0.0
Achraf Hakimi Mouh,5,0.15194813377404703,0,-0.15194813377404703,0.030389626754809405,0.0
Vladimír Coufal,3,0.15191474053493884,0,-0.15191474053493884,0.05063824684497961,0.0
Yuki Soma,3,0.1514696971827074,0,-0.1514696971827074,0.05048989906090246,0.0
Atiba Hutchinson,2,0.15080589326110727,0,-0.15080589326110727,0.07540294663055364,0.0
Tim Cahill,2,0.15056661025127802,0,-0.15056661025127802,0.07528330512563901,0.0
Daniel Wass,4,0.15012304273915708,0,-0.15012304273915708,0.03753076068478927,0.0
Joe Allen,4,0.14918824750228452,0,-0.14918824750228452,0.03729706187557113,0.0
Denis Lemi Zakaria Lako Lado,3,0.14914579847257833,0,-0.14914579847257833,0.04971526615752611,0.0
Yahia Attiyat allah,2,0.14784712605517214,0,-0.14784712605517214,0.07392356302758607,0.0
Róbert Boženík,3,0.14748396425306895,0,-0.14748396425306895,0.04916132141768965,0.0
Pape Gueye,4,0.14654212847055129,0,-0.14654212847055129,0.03663553211763782,0.0
Martin Hinteregger,3,0.14572557660192,0,-0.14572557660192,0.04857519220064,0.0
Gernot Trauner,1,0.14516683298282967,1,0.8548331670171703,0.14516683298282967,1.0
Zuriko Davitashvili,2,0.14448142164990438,0,-0.14448142164990438,0.07224071082495219,0.0
João Mário Naval da Costa Eduardo,1,0.14444917700731655,0,-0.14444917700731655,0.14444917700731655,0.0
Milan Badelj,2,0.14415679805232992,1,0.85584320194767,0.07207839902616496,0.5
João Pedro Cavaco Cancelo,4,0.14399972085729074,0,-0.14399972085729074,0.035999930214322684,0.0
Saîf-Eddine Khaoui,2,0.1430438209445532,0,-0.1430438209445532,0.0715219104722766,0.0
Kacper Urbanski,2,0.14120497251974307,0,-0.14120497251974307,0.07060248625987153,0.0
Noussair Mazraoui,4,0.1401890484062719,0,-0.1401890484062719,0.03504726210156797,0.0
Romario Andrés Ibarra Mina,2,0.1392491579047866,0,-0.1392491579047866,0.0696245789523933,0.0
Mojmír Chytil,2,0.13861636619689055,0,-0.13861636619689055,0.06930818309844528,0.0
Yoshinori Muto,2,0.13774188747816687,0,-0.13774188747816687,0.06887094373908344,0.0
Mathias Jattah-Njie Jørgensen,1,0.13770854141340783,1,0.8622914585865922,0.13770854141340783,1.0
David Jurásek,4,0.1374981025026467,0,-0.1374981025026467,0.03437452562566168,0.0
Salman Mohammed Al Faraj,2,0.13743091170250238,0,-0.13743091170250238,0.06871545585125119,0.0
Qazim Laçi,1,0.1365918366093959,1,0.8634081633906041,0.1365918366093959,1.0
Hussain Al Mogahwi,4,0.13597047316665214,0,-0.13597047316665214,0.033992618291663036,0.0
André Martín Carrillo Díaz,3,0.13530569558002753,1,0.8646943044199724,0.04510189852667584,0.3333333333333333
Johann Berg Guðmunds­son,3,0.1346759706005532,0,-0.1346759706005532,0.044891990200184397,0.0
Krépin Diatta,3,0.13269040852878833,0,-0.13269040852878833,0.04423013617626278,0.0
Woo-Young Jung,4,0.13162521664692434,0,-0.13162521664692434,0.032906304161731084,0.0
Youssouf Sabaly,4,0.13067085133986478,0,-0.13067085133986478,0.032667712834966195,0.0
Kevin José Rodríguez Cortez,1,0.13011791258014505,0,-0.13011791258014505,0.13011791258014505,0.0
Márton Dárdai,1,0.13005878316039501,0,-0.13005878316039501,0.13005878316039501,0.0
Philipp Lienhart,2,0.1300368141142934,0,-0.1300368141142934,0.0650184070571467,0.0
Kalvin Phillips,4,0.12972155220959344,0,-0.12972155220959344,0.03243038805239836,0.0
Patrick Wimmer,3,0.12962408527319405,0,-0.12962408527319405,0.04320802842439802,0.0
Jackson Gabriel Porozo Vernaza,1,0.1291892854183872,0,-0.1291892854183872,0.1291892854183872,0.0
Lucas Rodrigo Biglia,2,0.12897938433374617,0,-0.12897938433374617,0.06448969216687309,0.0
Bartosz Bereszyński,3,0.12893503858550784,0,-0.12893503858550784,0.04297834619516928,0.0
João Filipe Iria Santos Moutinho,3,0.1288110154770012,0,-0.1288110154770012,0.042937005159000396,0.0
Marcos Javier Acuña,3,0.12861968562020606,0,-0.12861968562020606,0.04287322854006869,0.0
Felipe Abdiel Baloy Ramírez,1,0.12789713504793426,1,0.8721028649520657,0.12789713504793426,1.0
Emerson Palmieri dos Santos,3,0.1275094550919572,0,-0.1275094550919572,0.04250315169731907,0.0
César Jasib Montes Castro,1,0.12723117956396698,0,-0.12723117956396698,0.12723117956396698,0.0
Jasir Asani,4,0.1271649998209067,0,-0.1271649998209067,0.031791249955226676,0.0
Dodi Lukebakio,3,0.1265915347914693,0,-0.1265915347914693,0.042197178263823104,0.0
Saša Lukić,2,0.12595568388602002,0,-0.12595568388602002,0.06297784194301001,0.0
Adam Buksa,3,0.12556410658555794,1,0.8744358934144421,0.04185470219518598,0.3333333333333333
Ibrahima Konaté,2,0.12481278139556581,0,-0.12481278139556581,0.06240639069778291,0.0
Radu Drăgușin,3,0.12404975245889074,0,-0.12404975245889074,0.04134991748629691,0.0
Carlos Joel Salcedo Hernández,5,0.12383759872708987,0,-0.12383759872708987,0.024767519745417972,0.0
João Neves,1,0.12312990928200022,0,-0.12312990928200022,0.12312990928200022,0.0
Josip Juranović,2,0.12264669754413164,0,-0.12264669754413164,0.06132334877206582,0.0
Mohanad Aseri Abu Radiah,1,0.12248940867746624,0,-0.12248940867746624,0.12248940867746624,0.0
Artur Jędrzejczyk,1,0.12205905605821818,0,-0.12205905605821818,0.12205905605821818,0.0
Fran Karačić,3,0.12197969849868032,0,-0.12197969849868032,0.04065989949956011,0.0
Michal Ďuriš,2,0.12191919734210185,0,-0.12191919734210185,0.06095959867105093,0.0
Ryan Fraser,3,0.1218884385837064,0,-0.1218884385837064,0.040629479527902135,0.0
Nampalys Mendy,2,0.12178202874901753,0,-0.12178202874901753,0.060891014374508765,0.0
Ali Al Hassan,1,0.12068554521588382,0,-0.12068554521588382,0.12068554521588382,0.0
Romano Schmid,1,0.11934646979129152,1,0.8806535302087085,0.11934646979129152,1.0
Vincent Janssen,2,0.11883963840012969,0,-0.11883963840012969,0.059419819200064845,0.0
Andrei Burcă Andonie,1,0.11806940799066785,0,-0.11806940799066785,0.11806940799066785,0.0
Moussa Sissoko,1,0.11747841089692786,0,-0.11747841089692786,0.11747841089692786,0.0
Maya Yoshida,2,0.11716093707210956,0,-0.11716093707210956,0.05858046853605478,0.0
Nicola Zalewski,2,0.11690117726036897,0,-0.11690117726036897,0.058450588630184486,0.0
Blas Antonio Miguel Pérez Ortega,1,0.11683825563926464,0,-0.11683825563926464,0.11683825563926464,0.0
Kelechi Promise Iheanacho,3,0.11634916286875716,0,-0.11634916286875716,0.03878305428958572,0.0
Jan Bořil,1,0.11603694528753361,0,-0.11603694528753361,0.11603694528753361,0.0
Aleksandr Samedov,2,0.11572653325419943,0,-0.11572653325419943,0.057863266627099716,0.0
Selim Amallah,2,0.11560114893790574,0,-0.11560114893790574,0.05780057446895287,0.0
Karim Ansarifard,3,0.11544636392314853,0,-0.11544636392314853,0.03848212130771617,0.0
Serhii Sydorchuk,2,0.11510230620871813,0,-0.11510230620871813,0.057551153104359064,0.0
Abdalla Mahmoud El Said Bekhit,2,0.11427317997955384,0,-0.11427317997955384,0.05713658998977692,0.0
Ellyes Joris Skhiri,2,0.11399728651882106,0,-0.11399728651882106,0.05699864325941053,0.0
James David Rodríguez Rubio,3,0.11381247813261294,0,-0.11381247813261294,0.03793749271087098,0.0
Seon-Min Moon,2,0.11347339706705828,0,-0.11347339706705828,0.05673669853352914,0.0
Sami Khedira,3,0.11320419203503371,0,-0.11320419203503371,0.03773473067834457,0.0
Arijan Ademi,1,0.11141052631578945,0,-0.11141052631578945,0.11141052631578945,0.0
Marc Guehi,2,0.11124916858870292,0,-0.11124916858870292,0.05562458429435146,0.0
Michel Aebischer,2,0.11042901788086035,1,0.8895709821191397,0.055214508940430174,0.5
Elseid Hysaj,2,0.11036381177011599,0,-0.11036381177011599,0.055181905885057995,0.0
Nawaf Shaker Al Abid,2,0.11023846010565838,0,-0.11023846010565838,0.05511923005282919,0.0
Brennan Johnson,3,0.11015411282647065,0,-0.11015411282647065,0.03671803760882355,0.0
Oscar Fabián Murillo Murillo,2,0.10970295383780818,0,-0.10970295383780818,0.05485147691890409,0.0
Kevin Nisbet,2,0.10766068595270409,0,-0.10766068595270409,0.053830342976352044,0.0
Adnan Januzaj,3,0.10756453606298798,1,0.892435463937012,0.035854845354329326,0.3333333333333333
Ahmad Nourollahi,5,0.10746329676593436,0,-0.10746329676593436,0.021492659353186873,0.0
Joey Veerman,2,0.1073557481138952,0,-0.1073557481138952,0.0536778740569476,0.0
Daniel Nii Tackie Mensah Welbeck,2,0.1069048646145454,0,-0.1069048646145454,0.0534524323072727,0.0
Antoine Semenyo,1,0.10643922816775601,0,-0.10643922816775601,0.10643922816775601,0.0
Andrija Živković,2,0.10640865928321921,0,-0.10640865928321921,0.05320432964160961,0.0
Nikola Milenković,3,0.10498268147502529,0,-0.10498268147502529,0.034994227158341766,0.0
Nathan Aké,3,0.10450152411950353,0,-0.10450152411950353,0.03483384137316784,0.0
Kevin Mbabu,2,0.10431956143333596,0,-0.10431956143333596,0.05215978071666798,0.0
Davide Frattesi,2,0.10374447181963975,0,-0.10374447181963975,0.051872235909819875,0.0
Douglas Costa de Souza,4,0.10253419122449038,0,-0.10253419122449038,0.025633547806122595,0.0
Paweł Dawidowicz,1,0.10176216751311407,0,-0.10176216751311407,0.10176216751311407,0.0
Connor Roberts,2,0.10079487662389791,1,0.899205123376102,0.050397438311948956,0.5
Abdessamad Ezzalzouli,1,0.10076979101206414,0,-0.10076979101206414,0.10076979101206414,0.0
Federico Dimarco,2,0.10072015348272534,0,-0.10072015348272534,0.05036007674136267,0.0
William Troost-Ekong,2,0.10040261741243017,0,-0.10040261741243017,0.050201308706215086,0.0
Marcos Aoás Corrêa,1,0.09877514266249493,0,-0.09877514266249493,0.09877514266249493,0.0
Ashley Young,2,0.09876318610548748,0,-0.09876318610548748,0.04938159305274374,0.0
Pape Matar Sarr,4,0.09874180215905048,0,-0.09874180215905048,0.02468545053976262,0.0
Akram Hassan Afif,2,0.0986487261160262,0,-0.0986487261160262,0.0493243630580131,0.0
José Luis Rodríguez Francis,3,0.09835765486782616,0,-0.09835765486782616,0.032785884955942056,0.0
Min Jae Kim,2,0.09734932912548672,0,-0.09734932912548672,0.04867466456274336,0.0
Stuart Armstrong,2,0.09726321242660034,0,-0.09726321242660034,0.04863160621330017,0.0
Jack Hendry,3,0.09719888900523121,0,-0.09719888900523121,0.0323996296684104,0.0
Neco Williams,3,0.09685419097970845,0,-0.09685419097970845,0.032284730326569484,0.0
Jakub Piotrowski,2,0.09624859380587304,0,-0.09624859380587304,0.04812429690293652,0.0
Robbie Kruse,1,0.09612822711810928,0,-0.09612822711810928,0.09612822711810928,0.0
Heorhii Tsitaishvili,3,0.09554896562830563,0,-0.09554896562830563,0.03184965520943521,0.0
William Silva de Carvalho,2,0.09536698877983713,0,-0.09536698877983713,0.04768349438991856,0.0
Eberechi Eze,2,0.09499061843042042,0,-0.09499061843042042,0.04749530921521021,0.0
Shinji Okazaki,1,0.09487773334916927,0,-0.09487773334916927,0.09487773334916927,0.0
Angelo Smit Preciado Quiñónez,4,0.09392652626098269,0,-0.09392652626098269,0.023481631565245673,0.0
Fyodor Smolov,2,0.09275522481878179,0,-0.09275522481878179,0.046377612409390895,0.0
Bryan Oviedo,3,0.09222013906774423,0,-0.09222013906774423,0.030740046355914746,0.0
Nemanja Radonjić,2,0.09213056420830637,0,-0.09213056420830637,0.046065282104153185,0.0
José Ignacio Fernández Iglesias,1,0.09212289467398334,1,0.9078771053260166,0.09212289467398334,1.0
Lukáš Provod,3,0.09211617965726793,1,0.9078838203427321,0.03070539321908931,0.3333333333333333
Roozbeh Cheshmi,2,0.0914891781795421,1,0.908510821820458,0.04574458908977105,0.5
João Miranda de Souza Filho,1,0.09100463876736212,0,-0.09100463876736212,0.09100463876736212,0.0
Pablo Martín Páez Gavira,1,0.09054996044219213,1,0.9094500395578079,0.09054996044219213,1.0
Aïssa Bilal Laïdouni,2,0.09021121470913769,0,-0.09021121470913769,0.045105607354568845,0.0
Riley McGree,3,0.08995484871969567,0,-0.08995484871969567,0.02998494957323189,0.0
David Olatukunbo Alaba,2,0.08965012062170273,0,-0.08965012062170273,0.044825060310851365,0.0
Răzvan Gabriel Marin,5,0.08942135827955243,1,0.9105786417204476,0.017884271655910486,0.2
Fermin Lopez Marin,2,0.08918637821813889,0,-0.08918637821813889,0.044593189109069446,0.0
Daniel Avramovski,1,0.08916615535996524,0,-0.08916615535996524,0.08916615535996524,0.0
Fabian Delph,3,0.0887259665246477,0,-0.0887259665246477,0.029575322174882568,0.0
Cristian Gamboa Luna,3,0.08869445737084018,0,-0.08869445737084018,0.029564819123613393,0.0
Shogo Taniguchi,2,0.08765113990478271,0,-0.08765113990478271,0.043825569952391355,0.0
Attila Szalai,1,0.08755576131185887,0,-0.08755576131185887,0.08755576131185887,0.0
Abdullah Ibrahim Otayf,2,0.08734330488475218,0,-0.08734330488475218,0.04367165244237609,0.0
Florinel Teodor Coman,2,0.08726280782844371,0,-0.08726280782844371,0.04363140391422186,0.0
Davinson Sánchez Mina,2,0.08713770073836297,0,-0.08713770073836297,0.04356885036918148,0.0
Giacomo Raspadori,2,0.08649662192990235,0,-0.08649662192990235,0.04324831096495117,0.0
Alfred John Momar N''Diaye,1,0.08649182524792283,0,-0.08649182524792283,0.08649182524792283,0.0
Carlos Arturo Bacca Ahumada,2,0.08644925747729201,0,-0.08644925747729201,0.043224628738646007,0.0
Junya Ito,2,0.08629167248737352,0,-0.08629167248737352,0.04314583624368676,0.0
Rafael Tolói,2,0.08503491143497899,0,-0.08503491143497899,0.042517455717489494,0.0
Berat Djimsiti,2,0.0823974389927905,0,-0.0823974389927905,0.04119871949639525,0.0
Renato Júnior Luz Sanches,4,0.081946771973893,0,-0.081946771973893,0.02048669299347325,0.0
James Forrest,1,0.08185478606992452,0,-0.08185478606992452,0.08185478606992452,0.0
Petr Ševčík,2,0.08145712006150499,0,-0.08145712006150499,0.040728560030752495,0.0
Mesut Özil,2,0.08027569911283236,0,-0.08027569911283236,0.04013784955641618,0.0
Felix Eduardo Torres Caicedo,1,0.0799706449183801,0,-0.0799706449183801,0.0799706449183801,0.0
Žan Celar,1,0.07963735551493409,0,-0.07963735551493409,0.07963735551493409,0.0
Arbër Hoxha,2,0.07941629817776025,0,-0.07941629817776025,0.039708149088880124,0.0
Firas Tariq Nasser Al Albirakan,2,0.07932095291273761,0,-0.07932095291273761,0.039660476456368804,0.0
Giorgio Chiellini,2,0.0789796224310192,0,-0.0789796224310192,0.0394898112155096,0.0
Gonzalo Jordy Plata Jiménez,2,0.07877020269842017,0,-0.07877020269842017,0.03938510134921008,0.0
Jesús Daniel Gallardo Vasconcelos,2,0.07788640471665609,0,-0.07788640471665609,0.038943202358328044,0.0
Richie Laryea,2,0.07746541388956896,0,-0.07746541388956896,0.03873270694478448,0.0
William Saliba,2,0.07743306888890161,0,-0.07743306888890161,0.038716534444450806,0.0
Francisco Javier Calvo Quesada,2,0.0772765560657205,0,-0.0772765560657205,0.03863827803286025,0.0
Jérôme Boateng,3,0.07714750850180549,0,-0.07714750850180549,0.025715836167268497,0.0
Okay Yokuşlu,1,0.07711386478613873,0,-0.07711386478613873,0.07711386478613873,0.0
Lucas Torreira Di Pascua,2,0.07625039796867067,0,-0.07625039796867067,0.038125198984335334,0.0
Vahid Amiri,2,0.07595213099056189,0,-0.07595213099056189,0.037976065495280945,0.0
Bryan Ruiz González,1,0.0755322940378469,0,-0.0755322940378469,0.0755322940378469,0.0
Kristoffer Olsson,1,0.07518119298834205,0,-0.07518119298834205,0.07518119298834205,0.0
Nico Schlotterbeck,2,0.07515912736689354,0,-0.07515912736689354,0.03757956368344677,0.0
Daniel Arzani,2,0.07506945982580236,0,-0.07506945982580236,0.03753472991290118,0.0
Edson Omar Álvarez Velázquez,2,0.07441388125522458,0,-0.07441388125522458,0.03720694062761229,0.0
Przemysław Płacheta,1,0.07432728458068841,0,-0.07432728458068841,0.07432728458068841,0.0
Rogelio Gabriel Funes Mori,1,0.0742022485800375,0,-0.0742022485800375,0.0742022485800375,0.0
Anzor Mekvabishvili,2,0.07402660687703969,0,-0.07402660687703969,0.03701330343851984,0.0
Jonathan Osorio,1,0.0740061331192124,0,-0.0740061331192124,0.0740061331192124,0.0
Marcelo Vieira da Silva Júnior,4,0.0740004916789694,0,-0.0740004916789694,0.01850012291974235,0.0
Thomas Vermaelen,1,0.07280971304448788,0,-0.07280971304448788,0.07280971304448788,0.0
Yuto Nagatomo,2,0.07120100522118386,0,-0.07120100522118386,0.03560050261059193,0.0
Robin Quaison,1,0.0710793919651318,0,-0.0710793919651318,0.0710793919651318,0.0
Jeremy Leonel Sarmiento Morante,1,0.0710751556536272,0,-0.0710751556536272,0.0710751556536272,0.0
Facundo Pellistri Rebollo,1,0.07079295095148755,0,-0.07079295095148755,0.07079295095148755,0.0
Mehdi Torabi,2,0.07037576978787363,0,-0.07037576978787363,0.035187884893936816,0.0
Papa Alioune N''Diaye,1,0.07023001602167375,0,-0.07023001602167375,0.07023001602167375,0.0
Admir Mehmedi,2,0.06980804002813093,0,-0.06980804002813093,0.034904020014065465,0.0
Hamdi Nagguez,1,0.06970050939207015,0,-0.06970050939207015,0.06970050939207015,0.0
Chris Gunter,1,0.06958826880916176,0,-0.06958826880916176,0.06958826880916176,0.0
Faustino Marcos Alberto Rojo,2,0.06880269707522012,1,0.9311973029247799,0.03440134853761006,0.5
Marcos Danilo Ureña Porras,2,0.06815375399758639,0,-0.06815375399758639,0.03407687699879319,0.0
Stephan Lichtsteiner,3,0.06807930987691202,0,-0.06807930987691202,0.022693103292304007,0.0
Pedro Miguel Correia,2,0.06718000989218027,0,-0.06718000989218027,0.033590004946090136,0.0
Louis Schaub,2,0.06700298771669878,0,-0.06700298771669878,0.03350149385834939,0.0
Dawid Kownacki,2,0.06690159763594652,0,-0.06690159763594652,0.03345079881797326,0.0
Nicolas Seiwald,1,0.06672790150762112,0,-0.06672790150762112,0.06672790150762112,0.0
Giovanni Reyna,2,0.06645397246590662,0,-0.06645397246590662,0.03322698623295331,0.0
Manuel Marouan da Costa Trinidade,2,0.06631815764352028,0,-0.06631815764352028,0.03315907882176014,0.0
Maciej Rybus,1,0.06605471269049316,0,-0.06605471269049316,0.06605471269049316,0.0
Rafał Kurzawa,2,0.06602923201263206,0,-0.06602923201263206,0.03301461600631603,0.0
Jules Olivier Ntcham,1,0.06600190729751541,0,-0.06600190729751541,0.06600190729751541,0.0
Brenden Aaronson,1,0.06579342284074807,0,-0.06579342284074807,0.06579342284074807,0.0
Sebastian Rudy,1,0.0651221622373721,0,-0.0651221622373721,0.0651221622373721,0.0
Iliman Ndiaye,2,0.06449818249175138,0,-0.06449818249175138,0.03224909124587569,0.0
Nabil Dirar,2,0.06441026421083615,0,-0.06441026421083615,0.032205132105418074,0.0
İrfan Can Kahveci,2,0.06439701264942721,1,0.9356029873505728,0.032198506324713605,0.5
Mikael Lustig,3,0.06438286717638689,0,-0.06438286717638689,0.021460955725462295,0.0
Onyinye Wilfred Ndidi,3,0.06395427092016603,0,-0.06395427092016603,0.02131809030672201,0.0
Ferdi Erenay Kadıoğlu,2,0.06384800667940868,0,-0.06384800667940868,0.03192400333970434,0.0
Seung-Woo Lee,1,0.0637355971113684,0,-0.0637355971113684,0.0637355971113684,0.0
Maximiliano Gómez González,2,0.06355004247486618,0,-0.06355004247486618,0.03177502123743309,0.0
Mario Götze,1,0.06266529699867615,0,-0.06266529699867615,0.06266529699867615,0.0
Giorgi Chakvetadze,2,0.06215244935010939,0,-0.06215244935010939,0.031076224675054696,0.0
Aleksandar Dragović,1,0.06197618291620727,0,-0.06197618291620727,0.06197618291620727,0.0
Pathé Ismaël Ciss,1,0.06186724313898475,0,-0.06186724313898475,0.06186724313898475,0.0
Mark Anthony Kaye,1,0.06157837667680284,0,-0.06157837667680284,0.06157837667680284,0.0
